capture_id,service_date,service_kind,entity_id,trip_id,direction,station,pdf_station_column,stop_id,static_scheduled_time,pdf_time,pdf_row_id,pdf_page,pdf_schedule_seconds,gtfsrt_event_time,static_vs_pdf_seconds,gtfsrt_vs_pdf_seconds,late_night_pdf_row,match_method
bart_live_20260911_161720,2026-09-11,weekday,1965153,1965153,S,19TH,19TH,K20-2,16:18:00,4:18 PM,3296,1,58680,2026-09-11T23:19:09+00:00,0,69,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965153,1965153,S,12TH,12TH,K10-2,16:20:00,4:20 PM,3296,1,58800,2026-09-11T23:21:09+00:00,0,69,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965153,1965153,S,WOAK,WOAK,M10-1,16:25:00,4:25 PM,3296,1,59100,2026-09-11T23:25:39+00:00,0,39,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965153,1965153,S,EMBR,EMBR,M16-1,16:32:00,4:32 PM,3296,1,59520,2026-09-11T23:32:39+00:00,0,39,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965153,1965153,S,MONT,MONT,M20-1,16:33:00,4:33 PM,3296,1,59580,2026-09-11T23:34:15+00:00,0,75,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965153,1965153,S,POWL,POWL,M30-1,16:35:00,4:35 PM,3296,1,59700,2026-09-11T23:35:57+00:00,0,57,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965153,1965153,S,CIVC,CIVC,M40-1,16:37:00,4:37 PM,3296,1,59820,2026-09-11T23:37:33+00:00,0,33,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965153,1965153,S,16TH,16TH,M50-1,16:39:00,4:39 PM,3296,1,59940,2026-09-11T23:39:51+00:00,0,51,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965153,1965153,S,24TH,24TH,M60-1,16:41:00,4:41 PM,3296,1,60060,2026-09-11T23:41:51+00:00,0,51,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965153,1965153,S,GLEN,GLEN,M70-1,16:44:00,4:44 PM,3296,1,60240,2026-09-11T23:44:39+00:00,0,39,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965153,1965153,S,BALB,BALB,M80-1,16:46:00,4:46 PM,3296,1,60360,2026-09-11T23:46:57+00:00,0,57,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965153,1965153,S,DALY,DALY,M90-1,16:50:00,4:50 PM,3296,1,60600,2026-09-11T23:51:24+00:00,0,84,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965153,1965153,S,COLM,COLM,W10-1,16:54:00,4:54 PM,3296,1,60840,2026-09-11T23:55:18+00:00,0,78,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965153,1965153,S,SSAN,SSAN,W20-1,16:57:00,4:57 PM,3296,1,61020,2026-09-11T23:58:18+00:00,0,78,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965153,1965153,S,SBRN,SBRN,W30-1,17:01:00,5:01 PM,3296,1,61260,2026-09-12T00:01:30+00:00,0,30,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965196,1965196,S,ROCK,ROCK,C10-2,16:19:00,4:19 PM,3348,1,58740,2026-09-11T23:21:00+00:00,0,120,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965196,1965196,S,MCAR,MCAR,K30-4,16:23:00,4:23 PM,3348,1,58980,2026-09-11T23:23:37+00:00,0,37,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965196,1965196,S,19TH,19TH,K20-2,16:27:00,4:27 PM,3348,1,59220,2026-09-11T23:27:25+00:00,0,25,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965196,1965196,S,12TH,12TH,K10-2,16:29:00,4:29 PM,3348,1,59340,2026-09-11T23:29:41+00:00,0,41,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965196,1965196,S,WOAK,WOAK,M10-1,16:33:00,4:33 PM,3348,1,59580,2026-09-11T23:34:11+00:00,0,71,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965196,1965196,S,EMBR,EMBR,M16-1,16:40:00,4:40 PM,3348,1,60000,2026-09-11T23:41:11+00:00,0,71,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965196,1965196,S,MONT,MONT,M20-1,16:42:00,4:42 PM,3348,1,60120,2026-09-11T23:42:47+00:00,0,47,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965196,1965196,S,POWL,POWL,M30-1,16:43:00,4:43 PM,3348,1,60180,2026-09-11T23:44:29+00:00,0,89,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965196,1965196,S,CIVC,CIVC,M40-1,16:45:00,4:45 PM,3348,1,60300,2026-09-11T23:46:05+00:00,0,65,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965196,1965196,S,16TH,16TH,M50-1,16:47:00,4:47 PM,3348,1,60420,2026-09-11T23:48:23+00:00,0,83,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965196,1965196,S,24TH,24TH,M60-1,16:49:00,4:49 PM,3348,1,60540,2026-09-11T23:50:23+00:00,0,83,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965196,1965196,S,GLEN,GLEN,M70-1,16:52:00,4:52 PM,3348,1,60720,2026-09-11T23:53:11+00:00,0,71,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965196,1965196,S,BALB,BALB,M80-1,16:54:00,4:54 PM,3348,1,60840,2026-09-11T23:55:29+00:00,0,89,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965196,1965196,S,DALY,DALY,M90-1,16:59:00,4:59 PM,3348,1,61140,2026-09-11T23:59:56+00:00,0,56,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965196,1965196,S,COLM,COLM,W10-1,17:03:00,5:03 PM,3348,1,61380,2026-09-12T00:03:50+00:00,0,50,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965196,1965196,S,SSAN,SSAN,W20-1,17:06:00,5:06 PM,3348,1,61560,2026-09-12T00:06:50+00:00,0,50,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965196,1965196,S,SBRN,SBRN,W30-1,17:09:00,5:09 PM,3348,1,61740,2026-09-12T00:10:02+00:00,0,62,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965154,1965154,S,LAFY,LAFY,C30-2,16:20:00,4:20 PM,3400,1,58800,2026-09-11T23:21:10+00:00,0,70,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965154,1965154,S,ORIN,ORIN,C20-2,16:25:00,4:25 PM,3400,1,59100,2026-09-11T23:26:05+00:00,0,65,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965154,1965154,S,ROCK,ROCK,C10-2,16:31:00,4:31 PM,3400,1,59460,2026-09-11T23:31:50+00:00,0,50,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965154,1965154,S,MCAR,MCAR,K30-4,16:34:00,4:34 PM,3400,1,59640,2026-09-11T23:35:16+00:00,0,76,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965154,1965154,S,19TH,19TH,K20-2,16:38:00,4:38 PM,3400,1,59880,2026-09-11T23:39:03+00:00,0,63,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965154,1965154,S,12TH,12TH,K10-2,16:40:00,4:40 PM,3400,1,60000,2026-09-11T23:41:09+00:00,0,69,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965154,1965154,S,WOAK,WOAK,M10-1,16:45:00,4:45 PM,3400,1,60300,2026-09-11T23:45:39+00:00,0,39,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965154,1965154,S,EMBR,EMBR,M16-1,16:52:00,4:52 PM,3400,1,60720,2026-09-11T23:52:39+00:00,0,39,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965154,1965154,S,MONT,MONT,M20-1,16:53:00,4:53 PM,3400,1,60780,2026-09-11T23:54:15+00:00,0,75,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965154,1965154,S,POWL,POWL,M30-1,16:55:00,4:55 PM,3400,1,60900,2026-09-11T23:55:57+00:00,0,57,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965154,1965154,S,CIVC,CIVC,M40-1,16:57:00,4:57 PM,3400,1,61020,2026-09-11T23:57:33+00:00,0,33,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965154,1965154,S,16TH,16TH,M50-1,16:59:00,4:59 PM,3400,1,61140,2026-09-11T23:59:51+00:00,0,51,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965154,1965154,S,24TH,24TH,M60-1,17:01:00,5:01 PM,3400,1,61260,2026-09-12T00:01:51+00:00,0,51,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965154,1965154,S,GLEN,GLEN,M70-1,17:04:00,5:04 PM,3400,1,61440,2026-09-12T00:04:39+00:00,0,39,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965154,1965154,S,BALB,BALB,M80-1,17:06:00,5:06 PM,3400,1,61560,2026-09-12T00:06:57+00:00,0,57,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965154,1965154,S,DALY,DALY,M90-1,17:10:00,5:10 PM,3400,1,61800,2026-09-12T00:11:24+00:00,0,84,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965154,1965154,S,COLM,COLM,W10-1,17:14:00,5:14 PM,3400,1,62040,2026-09-12T00:15:18+00:00,0,78,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965154,1965154,S,SSAN,SSAN,W20-1,17:17:00,5:17 PM,3400,1,62220,2026-09-12T00:18:18+00:00,0,78,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965154,1965154,S,SBRN,SBRN,W30-1,17:21:00,5:21 PM,3400,1,62460,2026-09-12T00:21:30+00:00,0,30,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965197,1965197,S,PHIL,PHIL,C50-2,16:21:00,4:21 PM,3452,1,58860,2026-09-11T23:22:03+00:00,0,63,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965197,1965197,S,WCRK,WCRK,C40-2,16:24:00,4:24 PM,3452,1,59040,2026-09-11T23:25:01+00:00,0,61,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965197,1965197,S,LAFY,LAFY,C30-2,16:29:00,4:29 PM,3452,1,59340,2026-09-11T23:29:42+00:00,0,42,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965197,1965197,S,ORIN,ORIN,C20-2,16:34:00,4:34 PM,3452,1,59640,2026-09-11T23:34:37+00:00,0,37,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965197,1965197,S,ROCK,ROCK,C10-2,16:39:00,4:39 PM,3452,1,59940,2026-09-11T23:40:22+00:00,0,82,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965197,1965197,S,MCAR,MCAR,K30-4,16:43:00,4:43 PM,3452,1,60180,2026-09-11T23:43:48+00:00,0,48,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965197,1965197,S,19TH,19TH,K20-2,16:47:00,4:47 PM,3452,1,60420,2026-09-11T23:47:35+00:00,0,35,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965197,1965197,S,12TH,12TH,K10-2,16:49:00,4:49 PM,3452,1,60540,2026-09-11T23:49:41+00:00,0,41,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965197,1965197,S,WOAK,WOAK,M10-1,16:53:00,4:53 PM,3452,1,60780,2026-09-11T23:54:11+00:00,0,71,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965197,1965197,S,EMBR,EMBR,M16-1,17:00:00,5:00 PM,3452,1,61200,2026-09-12T00:01:11+00:00,0,71,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965197,1965197,S,MONT,MONT,M20-1,17:02:00,5:02 PM,3452,1,61320,2026-09-12T00:02:47+00:00,0,47,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965197,1965197,S,POWL,POWL,M30-1,17:03:00,5:03 PM,3452,1,61380,2026-09-12T00:04:29+00:00,0,89,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965197,1965197,S,CIVC,CIVC,M40-1,17:05:00,5:05 PM,3452,1,61500,2026-09-12T00:06:05+00:00,0,65,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965197,1965197,S,16TH,16TH,M50-1,17:07:00,5:07 PM,3452,1,61620,2026-09-12T00:08:23+00:00,0,83,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965197,1965197,S,24TH,24TH,M60-1,17:09:00,5:09 PM,3452,1,61740,2026-09-12T00:10:23+00:00,0,83,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965197,1965197,S,GLEN,GLEN,M70-1,17:12:00,5:12 PM,3452,1,61920,2026-09-12T00:13:11+00:00,0,71,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965197,1965197,S,BALB,BALB,M80-1,17:14:00,5:14 PM,3452,1,62040,2026-09-12T00:15:29+00:00,0,89,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965197,1965197,S,DALY,DALY,M90-1,17:19:00,5:19 PM,3452,1,62340,2026-09-12T00:19:56+00:00,0,56,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965197,1965197,S,COLM,COLM,W10-1,17:23:00,5:23 PM,3452,1,62580,2026-09-12T00:23:50+00:00,0,50,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965197,1965197,S,SSAN,SSAN,W20-1,17:26:00,5:26 PM,3452,1,62760,2026-09-12T00:26:50+00:00,0,50,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965197,1965197,S,SBRN,SBRN,W30-1,17:29:00,5:29 PM,3452,1,62940,2026-09-12T00:30:02+00:00,0,62,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965155,1965155,S,PITT,PITT,C80-2,16:17:00,4:17 PM,3504,1,58620,2026-09-11T23:14:48+00:00,0,-132,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965155,1965155,S,NCON,NCON,C70-2,16:24:00,4:24 PM,3504,1,59040,2026-09-11T23:24:30+00:00,0,30,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965155,1965155,S,CONC,CONC,C60-2,16:27:00,4:27 PM,3504,1,59220,2026-09-11T23:28:25+00:00,0,85,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965155,1965155,S,PHIL,PHIL,C50-2,16:33:00,4:33 PM,3504,1,59580,2026-09-11T23:33:31+00:00,0,31,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965155,1965155,S,WCRK,WCRK,C40-2,16:35:00,4:35 PM,3504,1,59700,2026-09-11T23:36:29+00:00,0,89,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965155,1965155,S,LAFY,LAFY,C30-2,16:40:00,4:40 PM,3504,1,60000,2026-09-11T23:41:10+00:00,0,70,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965155,1965155,S,ORIN,ORIN,C20-2,16:45:00,4:45 PM,3504,1,60300,2026-09-11T23:46:05+00:00,0,65,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965155,1965155,S,ROCK,ROCK,C10-2,16:51:00,4:51 PM,3504,1,60660,2026-09-11T23:51:50+00:00,0,50,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965155,1965155,S,MCAR,MCAR,K30-4,16:54:00,4:54 PM,3504,1,60840,2026-09-11T23:55:16+00:00,0,76,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965155,1965155,S,19TH,19TH,K20-2,16:58:00,4:58 PM,3504,1,61080,2026-09-11T23:59:03+00:00,0,63,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965155,1965155,S,12TH,12TH,K10-2,17:00:00,5:00 PM,3504,1,61200,2026-09-12T00:01:09+00:00,0,69,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965155,1965155,S,WOAK,WOAK,M10-1,17:05:00,5:05 PM,3504,1,61500,2026-09-12T00:05:39+00:00,0,39,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965155,1965155,S,EMBR,EMBR,M16-1,17:12:00,5:12 PM,3504,1,61920,2026-09-12T00:12:39+00:00,0,39,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965155,1965155,S,MONT,MONT,M20-1,17:13:00,5:13 PM,3504,1,61980,2026-09-12T00:14:15+00:00,0,75,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965155,1965155,S,POWL,POWL,M30-1,17:15:00,5:15 PM,3504,1,62100,2026-09-12T00:15:57+00:00,0,57,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965155,1965155,S,CIVC,CIVC,M40-1,17:17:00,5:17 PM,3504,1,62220,2026-09-12T00:17:33+00:00,0,33,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965155,1965155,S,16TH,16TH,M50-1,17:19:00,5:19 PM,3504,1,62340,2026-09-12T00:19:51+00:00,0,51,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965155,1965155,S,24TH,24TH,M60-1,17:21:00,5:21 PM,3504,1,62460,2026-09-12T00:21:51+00:00,0,51,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965155,1965155,S,GLEN,GLEN,M70-1,17:24:00,5:24 PM,3504,1,62640,2026-09-12T00:24:39+00:00,0,39,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965155,1965155,S,BALB,BALB,M80-1,17:26:00,5:26 PM,3504,1,62760,2026-09-12T00:26:57+00:00,0,57,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965155,1965155,S,DALY,DALY,M90-1,17:30:00,5:30 PM,3504,1,63000,2026-09-12T00:31:24+00:00,0,84,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965155,1965155,S,COLM,COLM,W10-1,17:34:00,5:34 PM,3504,1,63240,2026-09-12T00:35:18+00:00,0,78,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965155,1965155,S,SSAN,SSAN,W20-1,17:37:00,5:37 PM,3504,1,63420,2026-09-12T00:38:18+00:00,0,78,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965155,1965155,S,SBRN,SBRN,W30-1,17:41:00,5:41 PM,3504,1,63660,2026-09-12T00:41:30+00:00,0,30,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965198,1965198,S,PITT,PITT,C80-2,16:26:00,4:26 PM,3556,1,59160,2026-09-11T23:26:39+00:00,0,39,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965198,1965198,S,NCON,NCON,C70-2,16:32:00,4:32 PM,3556,1,59520,2026-09-11T23:33:02+00:00,0,62,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965198,1965198,S,CONC,CONC,C60-2,16:36:00,4:36 PM,3556,1,59760,2026-09-11T23:36:57+00:00,0,57,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965198,1965198,S,PHIL,PHIL,C50-2,16:41:00,4:41 PM,3556,1,60060,2026-09-11T23:42:03+00:00,0,63,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965198,1965198,S,WCRK,WCRK,C40-2,16:44:00,4:44 PM,3556,1,60240,2026-09-11T23:45:01+00:00,0,61,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965198,1965198,S,LAFY,LAFY,C30-2,16:49:00,4:49 PM,3556,1,60540,2026-09-11T23:49:42+00:00,0,42,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965198,1965198,S,ORIN,ORIN,C20-2,16:54:00,4:54 PM,3556,1,60840,2026-09-11T23:54:37+00:00,0,37,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965198,1965198,S,ROCK,ROCK,C10-2,16:59:00,4:59 PM,3556,1,61140,2026-09-12T00:00:22+00:00,0,82,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965198,1965198,S,MCAR,MCAR,K30-4,17:03:00,5:03 PM,3556,1,61380,2026-09-12T00:03:48+00:00,0,48,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965198,1965198,S,19TH,19TH,K20-2,17:07:00,5:07 PM,3556,1,61620,2026-09-12T00:07:35+00:00,0,35,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965198,1965198,S,12TH,12TH,K10-2,17:09:00,5:09 PM,3556,1,61740,2026-09-12T00:09:41+00:00,0,41,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965198,1965198,S,WOAK,WOAK,M10-1,17:13:00,5:13 PM,3556,1,61980,2026-09-12T00:14:11+00:00,0,71,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965198,1965198,S,EMBR,EMBR,M16-1,17:20:00,5:20 PM,3556,1,62400,2026-09-12T00:21:11+00:00,0,71,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965198,1965198,S,MONT,MONT,M20-1,17:22:00,5:22 PM,3556,1,62520,2026-09-12T00:22:47+00:00,0,47,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965198,1965198,S,POWL,POWL,M30-1,17:23:00,5:23 PM,3556,1,62580,2026-09-12T00:24:29+00:00,0,89,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965198,1965198,S,CIVC,CIVC,M40-1,17:25:00,5:25 PM,3556,1,62700,2026-09-12T00:26:05+00:00,0,65,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965198,1965198,S,16TH,16TH,M50-1,17:27:00,5:27 PM,3556,1,62820,2026-09-12T00:28:23+00:00,0,83,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965198,1965198,S,24TH,24TH,M60-1,17:29:00,5:29 PM,3556,1,62940,2026-09-12T00:30:23+00:00,0,83,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965198,1965198,S,GLEN,GLEN,M70-1,17:32:00,5:32 PM,3556,1,63120,2026-09-12T00:33:11+00:00,0,71,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965198,1965198,S,BALB,BALB,M80-1,17:34:00,5:34 PM,3556,1,63240,2026-09-12T00:35:29+00:00,0,89,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965198,1965198,S,DALY,DALY,M90-1,17:39:00,5:39 PM,3556,1,63540,2026-09-12T00:39:56+00:00,0,56,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965198,1965198,S,COLM,COLM,W10-1,17:43:00,5:43 PM,3556,1,63780,2026-09-12T00:43:50+00:00,0,50,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965198,1965198,S,SSAN,SSAN,W20-1,17:46:00,5:46 PM,3556,1,63960,2026-09-12T00:46:50+00:00,0,50,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965198,1965198,S,SBRN,SBRN,W30-1,17:49:00,5:49 PM,3556,1,64140,2026-09-12T00:50:02+00:00,0,62,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965301,1965301,N,NCON,NCON,C70-1,16:19:00,4:19 PM,3156,2,58740,2026-09-11T23:20:29+00:00,0,89,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965156,1965156,S,PITT,PITT,C80-2,16:37:00,4:37 PM,3608,1,59820,2026-09-11T23:34:48+00:00,0,-132,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965156,1965156,S,NCON,NCON,C70-2,16:44:00,4:44 PM,3608,1,60240,2026-09-11T23:44:30+00:00,0,30,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965156,1965156,S,CONC,CONC,C60-2,16:47:00,4:47 PM,3608,1,60420,2026-09-11T23:48:25+00:00,0,85,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965156,1965156,S,PHIL,PHIL,C50-2,16:53:00,4:53 PM,3608,1,60780,2026-09-11T23:53:31+00:00,0,31,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965156,1965156,S,WCRK,WCRK,C40-2,16:55:00,4:55 PM,3608,1,60900,2026-09-11T23:56:29+00:00,0,89,False,nearest_pdf_time_to_static_stop_time
