capture_id,service_date,service_date_source,service_date_conflict,source_path,feed_timestamp,entity_id,trip_id,route_id,schedule_relationship,start_date,start_time,stop_time_update_count,missing_stop_sequence_count,first_stop_id,last_stop_id,first_station,last_station,origin_event_time,is_numeric_600_799_entity,is_numeric_600_799_trip,has_route_id,static_trip_exists,static_line,static_terminal,ends_before_static_terminal,has_partial_stop_list,origin_prediction_stale,duplicate_trip_id_in_feed,association_status,association_confidence,association_method,association_evidence,candidate_trip_ids,candidate_entity_ids,rejected_candidate_ids,static_identity_status,counterpart_status
bart_live_20260912_192815,2026-09-12,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260912_192815\trip_updates.pb,2026-09-13T02:28:14+00:00,695,695,,SCHEDULED,,,2,2,E30-2,E20-2,ANTC,PCTR,2026-09-13T02:48:03+00:00,True,True,False,False,,,False,False,False,False,operational_telemetry,medium,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],"[""2000534"",""2000461""]",[],no_static_counterpart,observed_candidate
bart_live_20260912_192815,2026-09-12,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260912_192815\trip_updates.pb,2026-09-13T02:28:14+00:00,696,696,,SCHEDULED,,,1,1,E20-1,E20-1,PCTR,PCTR,2026-09-13T03:46:29+00:00,True,True,False,False,,,False,False,False,False,required_counterpart_not_observed,low,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],[],[],no_static_counterpart,required_not_observed
bart_live_20260912_192815,2026-09-12,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260912_192815\trip_updates.pb,2026-09-13T02:28:14+00:00,697,697,,SCHEDULED,,,2,2,E30-2,E20-2,ANTC,PCTR,2026-09-13T03:08:03+00:00,True,True,False,False,,,False,False,False,False,operational_telemetry,medium,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],"[""2000535"",""2000462""]",[],no_static_counterpart,observed_candidate
bart_live_20260912_192815,2026-09-12,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260912_192815\trip_updates.pb,2026-09-13T02:28:14+00:00,699,699,,SCHEDULED,,,2,2,E30-2,E20-2,ANTC,PCTR,2026-09-13T03:28:03+00:00,True,True,False,False,,,False,False,False,False,required_counterpart_not_observed,low,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],[],[],no_static_counterpart,required_not_observed
bart_live_20260912_192815,2026-09-12,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260912_192815\trip_updates.pb,2026-09-13T02:28:14+00:00,701,701,,SCHEDULED,,,2,2,E30-2,E20-2,ANTC,PCTR,2026-09-13T03:48:03+00:00,True,True,False,False,,,False,False,False,False,required_counterpart_not_observed,low,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],[],[],no_static_counterpart,required_not_observed
bart_live_20260913_182435,2026-09-13,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_182435\trip_updates.pb,2026-09-14T01:24:34+00:00,682,682,,SCHEDULED,,,1,1,E20-1,E20-1,PCTR,PCTR,2026-09-14T01:26:52+00:00,True,True,False,False,,,False,False,False,False,operational_telemetry,medium,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],"[""2019641"",""2019642"",""2019643"",""2019644"",""2019573"",""2019640""]",[],no_static_counterpart,observed_candidate
bart_live_20260913_182435,2026-09-13,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_182435\trip_updates.pb,2026-09-14T01:24:34+00:00,684,684,,SCHEDULED,,,1,1,E20-1,E20-1,PCTR,PCTR,2026-09-14T01:46:29+00:00,True,True,False,False,,,False,False,False,False,operational_telemetry,medium,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],"[""2019645"",""2019532""]",[],no_static_counterpart,observed_candidate
bart_live_20260913_182435,2026-09-13,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_182435\trip_updates.pb,2026-09-14T01:24:34+00:00,686,686,,SCHEDULED,,,1,1,E20-1,E20-1,PCTR,PCTR,2026-09-14T02:06:29+00:00,True,True,False,False,,,False,False,False,False,operational_telemetry,medium,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],"[""2019533""]",[],no_static_counterpart,observed_candidate
bart_live_20260913_182435,2026-09-13,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_182435\trip_updates.pb,2026-09-14T01:24:34+00:00,687,687,,SCHEDULED,,,2,2,E30-2,E20-2,ANTC,PCTR,2026-09-14T01:28:03+00:00,True,True,False,False,,,False,False,False,False,operational_telemetry,medium,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],"[""2019641"",""2019642"",""2019643"",""2019644"",""2019573"",""2019640""]",[],no_static_counterpart,observed_candidate
bart_live_20260913_182435,2026-09-13,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_182435\trip_updates.pb,2026-09-14T01:24:34+00:00,688,688,,SCHEDULED,,,1,1,E20-1,E20-1,PCTR,PCTR,2026-09-14T02:26:29+00:00,True,True,False,False,,,False,False,False,False,required_counterpart_not_observed,low,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],[],[],no_static_counterpart,required_not_observed
bart_live_20260913_182435,2026-09-13,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_182435\trip_updates.pb,2026-09-14T01:24:34+00:00,689,689,,SCHEDULED,,,2,2,E30-2,E20-2,ANTC,PCTR,2026-09-14T01:48:03+00:00,True,True,False,False,,,False,False,False,False,operational_telemetry,medium,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],"[""2019645"",""2019532""]",[],no_static_counterpart,observed_candidate
bart_live_20260913_182435,2026-09-13,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_182435\trip_updates.pb,2026-09-14T01:24:34+00:00,690,690,,SCHEDULED,,,1,1,E20-1,E20-1,PCTR,PCTR,2026-09-14T02:46:29+00:00,True,True,False,False,,,False,False,False,False,required_counterpart_not_observed,low,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],[],[],no_static_counterpart,required_not_observed
bart_live_20260913_182435,2026-09-13,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_182435\trip_updates.pb,2026-09-14T01:24:34+00:00,691,691,,SCHEDULED,,,2,2,E30-2,E20-2,ANTC,PCTR,2026-09-14T02:08:03+00:00,True,True,False,False,,,False,False,False,False,operational_telemetry,medium,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],"[""2019533""]",[],no_static_counterpart,observed_candidate
bart_live_20260913_182435,2026-09-13,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_182435\trip_updates.pb,2026-09-14T01:24:34+00:00,693,693,,SCHEDULED,,,2,2,E30-2,E20-2,ANTC,PCTR,2026-09-14T02:28:03+00:00,True,True,False,False,,,False,False,False,False,required_counterpart_not_observed,low,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],[],[],no_static_counterpart,required_not_observed
bart_live_20260913_182435,2026-09-13,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_182435\trip_updates.pb,2026-09-14T01:24:34+00:00,695,695,,SCHEDULED,,,1,1,E30-2,E30-2,ANTC,ANTC,2026-09-14T02:48:03+00:00,True,True,False,False,,,False,False,False,False,required_counterpart_not_observed,low,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],[],[],no_static_counterpart,required_not_observed
bart_live_20260913_201652,2026-09-13,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_201652\trip_updates.pb,2026-09-14T03:16:52+00:00,694,694,,SCHEDULED,,,1,1,E20-1,E20-1,PCTR,PCTR,2026-09-14T03:26:29+00:00,True,True,False,False,,,False,False,False,False,operational_telemetry,medium,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],"[""2019577"",""2019647"",""2019648"",""2019649"",""2019646"",""2019650"",""2019645""]",[],no_static_counterpart,observed_candidate
bart_live_20260913_201652,2026-09-13,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_201652\trip_updates.pb,2026-09-14T03:16:52+00:00,696,696,,SCHEDULED,,,1,1,E20-1,E20-1,PCTR,PCTR,2026-09-14T03:46:29+00:00,True,True,False,False,,,False,False,False,False,operational_telemetry,medium,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],"[""2019651"",""2019578""]",[],no_static_counterpart,observed_candidate
bart_live_20260913_201652,2026-09-13,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_201652\trip_updates.pb,2026-09-14T03:16:52+00:00,698,698,,SCHEDULED,,,1,1,E20-1,E20-1,PCTR,PCTR,2026-09-14T04:06:29+00:00,True,True,False,False,,,False,False,False,False,required_counterpart_not_observed,low,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],[],[],no_static_counterpart,required_not_observed
bart_live_20260913_201652,2026-09-13,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_201652\trip_updates.pb,2026-09-14T03:16:52+00:00,699,699,,SCHEDULED,,,2,2,E30-2,E20-2,ANTC,PCTR,2026-09-14T03:28:03+00:00,True,True,False,False,,,False,False,False,False,operational_telemetry,medium,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],"[""2019577"",""2019647"",""2019648"",""2019649"",""2019646"",""2019650"",""2019645""]",[],no_static_counterpart,observed_candidate
bart_live_20260913_201652,2026-09-13,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_201652\trip_updates.pb,2026-09-14T03:16:52+00:00,700,700,,SCHEDULED,,,1,1,E20-1,E20-1,PCTR,PCTR,2026-09-14T04:26:29+00:00,True,True,False,False,,,False,False,False,False,required_counterpart_not_observed,low,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],[],[],no_static_counterpart,required_not_observed
bart_live_20260913_201652,2026-09-13,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_201652\trip_updates.pb,2026-09-14T03:16:52+00:00,701,701,,SCHEDULED,,,2,2,E30-2,E20-2,ANTC,PCTR,2026-09-14T03:48:03+00:00,True,True,False,False,,,False,False,False,False,operational_telemetry,medium,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],"[""2019651"",""2019578""]",[],no_static_counterpart,observed_candidate
bart_live_20260913_201652,2026-09-13,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_201652\trip_updates.pb,2026-09-14T03:16:52+00:00,702,702,,SCHEDULED,,,1,1,E20-1,E20-1,PCTR,PCTR,2026-09-14T04:46:29+00:00,True,True,False,False,,,False,False,False,False,required_counterpart_not_observed,low,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],[],[],no_static_counterpart,required_not_observed
bart_live_20260913_201652,2026-09-13,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_201652\trip_updates.pb,2026-09-14T03:16:52+00:00,703,703,,SCHEDULED,,,2,2,E30-2,E20-2,ANTC,PCTR,2026-09-14T04:08:03+00:00,True,True,False,False,,,False,False,False,False,required_counterpart_not_observed,low,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],[],[],no_static_counterpart,required_not_observed
bart_live_20260913_201652,2026-09-13,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_201652\trip_updates.pb,2026-09-14T03:16:52+00:00,705,705,,SCHEDULED,,,2,2,E30-2,E20-2,ANTC,PCTR,2026-09-14T04:28:03+00:00,True,True,False,False,,,False,False,False,False,required_counterpart_not_observed,low,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],[],[],no_static_counterpart,required_not_observed
bart_live_20260913_201652,2026-09-13,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_201652\trip_updates.pb,2026-09-14T03:16:52+00:00,707,707,,SCHEDULED,,,1,1,E30-2,E30-2,ANTC,ANTC,2026-09-14T04:48:03+00:00,True,True,False,False,,,False,False,False,False,required_counterpart_not_observed,low,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],[],[],no_static_counterpart,required_not_observed
bart_live_terminals_20260911_183436,2026-09-11,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_terminals_20260911_183436\trip_updates.pb,2026-09-12T01:34:55+00:00,690,690,,SCHEDULED,,,1,1,E20-1,E20-1,PCTR,PCTR,2026-09-12T01:46:29+00:00,True,True,False,False,,,False,False,False,False,operational_telemetry,medium,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],"[""1965277"",""1965278"",""1965279"",""1965280"",""1965281"",""1965282"",""1965162""]",[],no_static_counterpart,observed_candidate
bart_live_terminals_20260911_183436,2026-09-11,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_terminals_20260911_183436\trip_updates.pb,2026-09-12T01:34:55+00:00,692,692,,SCHEDULED,,,1,1,E20-1,E20-1,PCTR,PCTR,2026-09-12T02:06:29+00:00,True,True,False,False,,,False,False,False,False,operational_telemetry,medium,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],"[""1965118"",""1965205"",""1965119"",""1965283""]",[],no_static_counterpart,observed_candidate
bart_live_terminals_20260911_183436,2026-09-11,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_terminals_20260911_183436\trip_updates.pb,2026-09-12T01:34:55+00:00,694,694,,SCHEDULED,,,1,1,E20-1,E20-1,PCTR,PCTR,2026-09-12T02:26:29+00:00,True,True,False,False,,,False,False,False,False,operational_telemetry,medium,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],"[""1965119""]",[],no_static_counterpart,observed_candidate
bart_live_terminals_20260911_183436,2026-09-11,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_terminals_20260911_183436\trip_updates.pb,2026-09-12T01:34:55+00:00,695,695,,SCHEDULED,,,1,1,E20-2,E20-2,PCTR,PCTR,2026-09-12T01:35:32+00:00,True,True,False,False,,,False,False,False,False,operational_telemetry,medium,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],"[""1965277"",""1965278"",""1965279"",""1965280"",""1965281"",""1965282"",""1965162""]",[],no_static_counterpart,observed_candidate
bart_live_terminals_20260911_183436,2026-09-11,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_terminals_20260911_183436\trip_updates.pb,2026-09-12T01:34:55+00:00,696,696,,SCHEDULED,,,1,1,E20-1,E20-1,PCTR,PCTR,2026-09-12T02:46:29+00:00,True,True,False,False,,,False,False,False,False,required_counterpart_not_observed,low,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],[],[],no_static_counterpart,required_not_observed
bart_live_terminals_20260911_183436,2026-09-11,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_terminals_20260911_183436\trip_updates.pb,2026-09-12T01:34:55+00:00,697,697,,SCHEDULED,,,2,2,E30-2,E20-2,ANTC,PCTR,2026-09-12T01:48:03+00:00,True,True,False,False,,,False,False,False,False,operational_telemetry,medium,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],"[""1965277"",""1965278"",""1965279"",""1965280"",""1965281"",""1965282"",""1965162""]",[],no_static_counterpart,observed_candidate
bart_live_terminals_20260911_183436,2026-09-11,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_terminals_20260911_183436\trip_updates.pb,2026-09-12T01:34:55+00:00,699,699,,SCHEDULED,,,2,2,E30-2,E20-2,ANTC,PCTR,2026-09-12T02:08:03+00:00,True,True,False,False,,,False,False,False,False,operational_telemetry,medium,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],"[""1965118"",""1965205"",""1965119"",""1965283""]",[],no_static_counterpart,observed_candidate
bart_live_terminals_20260911_183436,2026-09-11,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_terminals_20260911_183436\trip_updates.pb,2026-09-12T01:34:55+00:00,701,701,,SCHEDULED,,,2,2,E30-2,E20-2,ANTC,PCTR,2026-09-12T02:28:03+00:00,True,True,False,False,,,False,False,False,False,operational_telemetry,medium,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],"[""1965119""]",[],no_static_counterpart,observed_candidate
bart_live_terminals_20260911_183436,2026-09-11,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_terminals_20260911_183436\trip_updates.pb,2026-09-12T01:34:55+00:00,703,703,,SCHEDULED,,,2,2,E30-2,E20-2,ANTC,PCTR,2026-09-12T02:48:03+00:00,True,True,False,False,,,False,False,False,False,required_counterpart_not_observed,low,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],[],[],no_static_counterpart,required_not_observed
bart_live_terminals_20260911_183436,2026-09-11,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_terminals_20260911_183436\trip_updates.pb,2026-09-12T01:34:55+00:00,705,705,,SCHEDULED,,,1,1,E30-2,E30-2,ANTC,ANTC,2026-09-12T03:08:03+00:00,True,True,False,False,,,False,False,False,False,required_counterpart_not_observed,low,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],[],[],no_static_counterpart,required_not_observed
