capture_id,capture_directory,local_capture_timestamp,gtfs_rt_feed_timestamp,has_trip_updates,has_alerts,etd_station_count,gtfs_rt_trip_update_count,gtfs_rt_stop_time_update_count,alert_count,static_gtfs_version,request_time_samples,capture_feed_skew_seconds,etd_feed_skew_min_seconds,etd_feed_skew_max_seconds,etd_feed_skew_median_seconds,trip_updates_sha256,alerts_sha256,etd_sha256_manifest,capture_sha256,flags,strict_comparison_suitable
bart_live_20260911_161720,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260911_161720,2026-09-11T16:17:20-07:00,2026-09-11T23:17:20+00:00,True,True,49,82,1093,0,72,04:17:17 PM PDT|04:17:18 PM PDT|04:17:18 PM PDT,0.0,2.0,3.0,3.0,9487858c75934e4e2e38b71dc21808239328a7b3df5c223f5a6777d4b36cb644,cb131751156143fc17f8b376c963fb513a664104de067c97b3b693b528c5b99f,"{""12th.xml"":""b6340c3206edd3542f809dc1a6601691e6768cb3136e1b7452279f5e2312565b"",""16th.xml"":""7597eba72e1f55d7a90e34c78b07b6796b52263bbcf6b925ce6a2f7d6add3f46"",""19th.xml"":""8dbc92be6ebccbaa4e8e9f7b93d0098e1d7cee08d0ed7a4891a395cbc26d01f1"",""24th.xml"":""47f88e80bbb0ab917fbc16d03e7977a202540d68a877143bbba6dc5133303282"",""antc.xml"":""aba6d0a29f000ec1b654dec34bf8876965131fa6a8fe8bdda6b1ebd4bfba9764"",""ashb.xml"":""1123ba00e4a546656e8fab4f6778261a0c91ede0f7eb8cb0fa19334a72b1495f"",""balb.xml"":""64c22597635f8565a8fb951addff392b100295c95143ad62897d2606bd1f90bc"",""bayf.xml"":""db3d49dba1250890395df4a57b628a52c5282efd84c9e6969cb30092f5dc62bd"",""bery.xml"":""227d55c42554624170d557e54a281685d91795dbd2ccf3e025bf06da8f9748d0"",""cast.xml"":""ed71627174eb734a6ce8f3fca3d82f21a92cb8ecb7cf0b59ebf4f6b342bf4507"",""civc.xml"":""7cd5f8c9ab12eeb18ea64b7878e47275c18332a49e559e563db333468ba83927"",""colm.xml"":""c1f6a2bbdadb0b4ec61c5eb27219113cdd03098b926b36c0334ae2fca27d537f"",""cols.xml"":""e30ef3b24bbf579d98d7682a811b289dfa0b06996dd7d61bbf5b268d01f7f617"",""conc.xml"":""c14f24f82f60a95a8b0bf769e60e027efc41269f742666077ed2b8ccee921817"",""daly.xml"":""21da48d8972660d528cf9b57cae86f7ed59dea95d0ab069d86889e05efbe4aca"",""dbrk.xml"":""f43ce3566d6e97dc10ef525f3416a86c7e12229447a9dafc1ee2ad8965ad91e2"",""deln.xml"":""48f6a938865f6a795d14ce0b13c84c0f953d90edc36d53055be897db7dc786df"",""dubl.xml"":""c58c8fe22e1deb625e6a3c3ddd92c21595313b2251e404ab1cb6b129c60215d4"",""embr.xml"":""e5ba2eadfdc91bcf5e1deb74edadd05346f4b4979bb4226682d6ddc2ea81fdb8"",""frmt.xml"":""467ca9da297437557dac2528138e729f82b5d3bee861d42402a38f1e0dbe4e7c"",""ftvl.xml"":""dc86acb848f33eca66caf2250be2aa8d2910ac73b4bc370bfe69003d69adb30b"",""glen.xml"":""205c59d23a910e9e5030eddfdfa23119d4243c2d99256c676239e6041f17cc56"",""hayw.xml"":""1959f9ccc8f41091c4dda50fd8702013b3fde673dcace6ac3f528464884f189d"",""lafy.xml"":""5cca8e8a2fb9e9aea70171767cb28b8602c5b659475e7e4cad8dd3d12e876009"",""lake.xml"":""99591bea408db36ac934085e9eb1b69559f1fef7d49202b0cea5656864672b84"",""mcar.xml"":""1526623c0d9c02179c23059babbb3a7b363a6ff21b65ecc40aa94974cef7c966"",""mlbr.xml"":""b17ffb84570732a322b611ac5d816fcc7ad21fa71c37d62d7ffd2cb6fa856719"",""mlpt.xml"":""3b24ad6ec9b99b84a7f61da66124a9f42ffd0e01eb9f467d1ed456b455055a64"",""mont.xml"":""46129dd5b17d2c5c5e7abd1fd900fbeec9db5760b35a492fc2a221ac2803a2b3"",""nbrk.xml"":""916d2e1c2a7b0447cfc8f5c4a2bf0421a8cc308d4ed88fb287ee44af6404e4d1"",""ncon.xml"":""247743f49111ab7923e590637a97d9b3081fe5b5cf852d53dfb7d5054c90f919"",""orin.xml"":""6a710e8324adc9049d250282bdf6437e0c7b4df86d8e0a662964e529501d32c5"",""pctr.xml"":""d7987dd77a1ad2a8142fbbb2084e4f0158e3543df64450c49384f237efdafd20"",""phil.xml"":""07337c435c3199e4aa9256096d6a91f7a29a6d3d473645c8781297c816759d4a"",""pitt.xml"":""11c37af22067dad3de7a9bfaaca3d48f434d5576c841ba1fb8f03d0d05617267"",""plza.xml"":""5ea0dbc251fcaba529be94095eada6bd539c73f3d309e12ea4d2a7c4f6f21e99"",""powl.xml"":""159f2684a876813c1928e1813f9126a9c5bbbd2297133b1da9b9bfec1130cd09"",""rich.xml"":""d045eb046106350168f6f0e8369cf4428618d01c06ca9414bc400406a3778776"",""rock.xml"":""f4d9f1e6ad51e6941d5cf8579ade2914e79e96e710e8c543f5f222b9a2357aac"",""sanl.xml"":""920a4b36b53b83742bf8708f62df280341ed95591b1b8b8c407b12e2f52d758b"",""sbrn.xml"":""a8f5925b70642bc90827ac9420df44ba68037e9d39d38d4718a28538a8e16c45"",""sfia.xml"":""7f7c83e8c0d8a125332acd420a8cb6e511f1f914afbc4e55c2faa7e51d506baa"",""shay.xml"":""073b8b52eaead0ff68745859be3c7055489bb1be14047600e61eb1026c6d3adc"",""ssan.xml"":""f5fe3552e928a14e735d9151874bb6d1a7dd14c86f44b475a8949833923df48b"",""ucty.xml"":""c423842163ad28c57d0b9c04a92efb96c5ca5b5eef7f913f1b39432bc02f20ba"",""warm.xml"":""ff14d83f3d0821d5af8f867072f0013f38a0bfc66baeafc18ca88e3cc6951481"",""wcrk.xml"":""c08333a9b69e74248e268388392eb2d156890332d41f4b7a6769bfaf2a7fd8e4"",""wdub.xml"":""00e29947a4b787183fcc57539f0ae6b13b23a9b4b11072ab52b26d799f38b8b3"",""woak.xml"":""8442e58720aba3d14ab137a682852efecd086a3fc357046c8edb470a9d12da96""}",d4c7b1dfe71e345bb93bc9bcf639ce29aea37f374fd9822624c76f3a001c1d33,none,True
bart_live_20260911_185819,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260911_185819,2026-09-11T18:58:19-07:00,2026-09-12T01:58:19+00:00,True,True,49,82,964,2,72,06:58:03 PM PDT|06:58:17 PM PDT|06:58:17 PM PDT,0.0,2.0,16.0,2.0,33c376e5410e1665930922cecb15bceed8f56b5715f9b9716eba801de78979a4,5e18bff8defe4286422f169ef664bbf94040bf789d3a9d4fe0e0a264005770cf,"{""12th.xml"":""e835a87276d8a66b11ceb200ba37e187cd9f135f9da59e92cadafb6e5bf3e7ae"",""16th.xml"":""80f133dc4dcc9fd8466d6e71f20fcb4ea0054a126ade55faf676e39fb0c17663"",""19th.xml"":""e93d7a9e2b31d26c1a94ecb00d78dda1beda93050d3c9c7271899db984a619f2"",""24th.xml"":""b89c7bcf58a53e850f5b209ea44683e3ceb3bd1fe409904c150197f7f40b0965"",""antc.xml"":""dab23bb59bbaef2f0df23c681d2d6cff42ea2084144bbd47da0c9e79620dae2d"",""ashb.xml"":""dbb08a4b62052ee28c9e83311b6d847437152e1dd8e68a24a25a8bb18a5a78db"",""balb.xml"":""a2dcd0756641395927f30556f4c8e0dbf0f99cb52e5742317d7cef26f2f6426e"",""bayf.xml"":""38bb176f1e98566b6cef89c43d32f2f114ef350b5ff1d8e73c954b8c7d68b1bf"",""bery.xml"":""8ef65ade44d199b2cb29d4dd89ab63bb1651a5c97e90975a0a5371cc99281337"",""cast.xml"":""5d3f338e99f0238a78fb7489a8f0e9bf16c9df6579264e376ca479b374356faf"",""civc.xml"":""ea84d13340445c8e90bf8a932d73b752db54794576af195c135195afd8b7bf18"",""colm.xml"":""2a378b0d61e4477be39ec8002b75e9344c6a32fd32a3e1be263de9c2149bdd03"",""cols.xml"":""4d42ad163dac46d75d7afffc437c0feaec6f363f19d2d1013be8b731210942be"",""conc.xml"":""7180b509705f121cc7b9505c5a3e391140d554d62e29936d0de54e4d40175f6a"",""daly.xml"":""95ae6c9b45c1ab43b74cc5b0be9b1b619604f4842c5f441ac39e594fbfd7ce4c"",""dbrk.xml"":""6e2ff6393fc5fe5b74faac2584ca7bcd48e53fdc7b26c9128849b875c394c9a6"",""deln.xml"":""abfe1c90f3022c80768c738fa11fe94834814922babb6ded6190f6dd55eb6aac"",""dubl.xml"":""239616b59e9433d53071e367a98d912990e80711ba8a1ac8a1d17f9c0bf118fd"",""embr.xml"":""8d66bf3fb2e3c5e0bdfcd5ffc4d11ed8f8cacb0edaac5dfa5a9a7cb1183ac45a"",""frmt.xml"":""b43b919e700d8f56e236f7548d0c7c2bf1de78fef8738917f64dc782419bc2cc"",""ftvl.xml"":""28e46d8b4e927316a34e43586a4c5991fa7e7fe0c637ce9deb87cce63f606cb2"",""glen.xml"":""b190b5092dd8e020d7a2e49ad6e6ffd222e07ac1fd70e22a5d222b9bde4f2f8c"",""hayw.xml"":""6812ed2ffe342504ee65867336e5e711ee198678db3e8438444a1187e8c8dca8"",""lafy.xml"":""fd12fea92e9d3e2110eb80cde1b283ecdc5c9c01deb6c2c3ab1b5383c5ad124d"",""lake.xml"":""5704a64fa962eda0b05c5ce50b861d3c8eb73237653a4508a6365619ef5617c6"",""mcar.xml"":""2f7222e01bde4ab9bcd52b7c6d7d3d34840015dd6fb5b808a0bc317d48230756"",""mlbr.xml"":""dd6702126637d9380f87a8200a8ac65aeb93f513c39748e104598e0d7df4e117"",""mlpt.xml"":""cdc1cd25da822dddc8218095da0f495c74850f2659e53419769dea3752eff2ce"",""mont.xml"":""8a139edc0518c3e8359072faea610aa34b376d7763dfef3277dcf55195ff7629"",""nbrk.xml"":""a4f3c5560a177787b8a8f367605c98374dc5fdb358fe894c2b1aebd234877ca1"",""ncon.xml"":""b0d42aa33cc52e902997983bc40c924ff84efd19b915b0cbf6974d95f9e7668a"",""orin.xml"":""ede9942e13089718c7e9c88d9c29fbcf3356124b636e89a61962c106eaa3e25e"",""pctr.xml"":""c047f98057958690424b5edd5ae70fe320c41fc4983155967674d296c53122aa"",""phil.xml"":""fe391e9f9c110b10797b1b8e5a1d029f1520805c192993a8b715fad10cddc19e"",""pitt.xml"":""40b80b818821d90a2194017a0b0471873236cf471cd366bf7e79dc59809bd33f"",""plza.xml"":""1b1154693a8d1eebf5be9ae4b308c224346ace8b2f0ed65ddfb06c81a9d128ec"",""powl.xml"":""f70674f9f42196374b6a425fe7c64d636958e1ede31b1e634b12db9646a83c66"",""rich.xml"":""8ed7898ac9b9c58960fc5c47806481b2749dc20146de2222626aac95ae5d83a4"",""rock.xml"":""8166e73fc1895e78a4ab75c8eabb67860f3f05b73ab5c3fe11e57e0eaadf2e56"",""sanl.xml"":""209fe89b12fe623a16a7579efd1c5a34559e1091151677140e89445a2c1e4a44"",""sbrn.xml"":""e80ca71193f33dbe0976a36471805e32a7da057ace293ffe982ccd16fd38cdf1"",""sfia.xml"":""11c0621aab63d6cb4c79caa86c8b1c9a7de00d5d6992454609de50739a2ac0b1"",""shay.xml"":""74863a7699d7457a718f9ede080d15c96b41ee6d261e411d8e278f00911608e2"",""ssan.xml"":""e1cee31b9e3dd5e67c5a6d407732a2f29e7ff2efec20198f94179d676000a264"",""ucty.xml"":""14e01ae08f22efa2a097a0c0c0dd4c3d7929a36c386e48a8444648c78e4b4ce1"",""warm.xml"":""b36959a1e5327105c150d5cab3afc0358c0cfece9c88d86215094532e006abb9"",""wcrk.xml"":""2245b68423117b632ffddb9e89352fc5e0e228ca24e04326d2f90dcf74066863"",""wdub.xml"":""63426d1019523732410c67be157eecbeca56c9f51f023fa16fdbbfab2a2cb035"",""woak.xml"":""ff75c1ee236977a0d991d6894cb8d08a8bcced4660a0a75cc9586a7cf2335453""}",5831f57b86af37a552b55b5977812707dc2a6e20edfe22b90d49a4003b408954,none,True
bart_live_20260912_071554,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260912_071554,2026-09-12T07:15:54-07:00,,False,False,0,0,0,0,72,,,,,,,,{},e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,missing_gtfs_rt_trip_updates|missing_alerts|missing_etd_boards|incomplete_etd_station_set,False
bart_live_20260912_071605,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260912_071605,2026-09-12T07:16:05-07:00,2026-09-12T14:16:05+00:00,True,True,49,59,624,2,72,07:16:02 AM PDT|07:16:02 AM PDT|07:16:03 AM PDT,0.0,2.0,3.0,2.0,d80d24e62fd2a69695e5906bb1be49d4bd33519d683cba724cfe5ce74b84bf45,4cf1ac8fcf28ceb1012c2f5b4be7ab7b97255e93e155792bc35844d6fb780c84,"{""12th.xml"":""7f5cc6cc65e994f32da5a6619f7ee9a5240b1cb8435658b7f813bc972e059ded"",""16th.xml"":""bb0645920835d066bf989a222488b1a42113e12ab0b59f9d0707b520bec20e86"",""19th.xml"":""04ffe730ae99442aca88ef915392453822b4c48614ee561c5cef0fc997640e2c"",""24th.xml"":""8cfb224d9985c79a896d5d1a7d30f7817ccbfd45982f5ab0d2419d81730c119e"",""antc.xml"":""1e86b25edd2a586368380cc79f9468ca036243ec08c8b71090fe0c52c344831f"",""ashb.xml"":""a925b12bb614238c352a906c8d0f36ecfabc6d3a778af74496e6961c3e25c79e"",""balb.xml"":""52f6c80874d48dd2fd269d57434f0c35370fefe44048e10295801d2c92839974"",""bayf.xml"":""d905bc5d7f17802789b93f5079851c20130efe7d2240b1626da4e1a3ac800cb4"",""bery.xml"":""5c7178034c69663b59f16690f8ff8c3bf789a93fa746d63cedf28d7e37f10aae"",""cast.xml"":""925a303df3997982fa4457c6feaabc0bb296937c91a3071e72db8b78cbe058c0"",""civc.xml"":""44ef8dc5ab6bd9db28a294165744fccce24f806586a516d2f00ab37e84379b5d"",""colm.xml"":""e1ba399a314e18a2041cbbb6b43cb7e6443268a86ee984d133853090683849a0"",""cols.xml"":""42c94c26870f3e72d8fb63feea2e34b84bd6df1710e4f0f09724dd6f347f4864"",""conc.xml"":""47a26a4cce17b23b77d02354ef01f3c35e02e9fe217990d4a165450194316b8b"",""daly.xml"":""f3b28a74fc82d2d92b60e39bfcd686aa8ec916766869c15524c52a7da72ef183"",""dbrk.xml"":""2f00aad73afdc89f57ba7663cefa244e145c6a2d13bb7e89173a21edc6c6e8b4"",""deln.xml"":""9003b92fd8c46f782e67b35d0598d24d4817a9ac1a0b177ab991b397c9fc4ffc"",""dubl.xml"":""b06b269d83157abaf790544e51c507cf3c6721096d2f2b0d3adb6e6ee73f91f3"",""embr.xml"":""bde74db292c8d5d7007354bd61d475e034450e64004251e1f73c45a41c751f44"",""frmt.xml"":""94d934ac3f9d90b91ec0c759fb55a81b0b7099ad645eba1b3a3048e78c4e2b46"",""ftvl.xml"":""570a0c03cc22270f8fc8ce3d0c1a964d2a7a631f617927e410be281522deee8d"",""glen.xml"":""e300091ca75a5d5051bc5befc12228fd1a1d5f4027ad5f4496a67a75c01eced7"",""hayw.xml"":""f2078144ff1cf2fd4ae6b5a6178da863ec45a8875b2ae0de999a87d29f4e04ff"",""lafy.xml"":""79a6b21e4d971590d8cd4d8d72f2153fbd3b8a54ae9079c38c582a42abdf5736"",""lake.xml"":""e5a1646e2c0fd3296f87832442edac6b6676a222045dbfc6759c15e3d22ce23c"",""mcar.xml"":""da908a659b34260a91acf34b88aff7f679225339deaaaab727f74dc4e97d614c"",""mlbr.xml"":""66eec15a9b9d44e7e435047291dcd21c816754d82d0a45cf5f10ba9c2280748e"",""mlpt.xml"":""f15a6d42a04255d4829d33a8989bfce9df8021dbae1ebd945ab4ef923b161c2c"",""mont.xml"":""2b2a36f6f8562372ceae8685617749829ca9ff9272ee98225a599114b795a872"",""nbrk.xml"":""e00c53c13db410dc3c4b56a23b6d70bebe36163b700a7304f067e1409c934309"",""ncon.xml"":""999ca34c2e3cc0a8d23a81f38a1e062831e8ab3022edc59b35e55ec66cdc1dd7"",""orin.xml"":""bea13b418a000a3d4c141a6eb150e73920677ec90cd14577ce578c708fe45fda"",""pctr.xml"":""814f816bbe1b888b2bbcd12f09f91054da60dccbe925440b435d01b2106c6ace"",""phil.xml"":""6ff1aedd2ce69be51340abbd443e8e7f55300b30d4d7c9e006cb7b2931c2dff2"",""pitt.xml"":""11e6e7e6566c51d84b806a63121ba9d35c51e89ba324d276fdfed65165b075c4"",""plza.xml"":""37c9f675620b16ee9b787c2bff029c8cd523ad0f66020a7b844f74b948f31028"",""powl.xml"":""63e3976e6ec0db686968c2b82ed9f388225deb4ba9bc0b5b692f8f4c028854cd"",""rich.xml"":""debe514817d7734e8ba259f040496797754a711b7eb6491db3c344b47c22a9b3"",""rock.xml"":""b523ac27b61c86abe298319cd275f974a891c826677538cad7003d634c5bcd76"",""sanl.xml"":""33a6435e826b9f0bf45b6742e77ecb935ebfaa0395cd88898779dd8835e8b92a"",""sbrn.xml"":""a2a09e0de5d7c8ef6a1865c767e642b8f6f590f3a371244a312762434f5150f1"",""sfia.xml"":""0b3c5a8e326463c9445c74ebab34833bb15d253e9e3fee8343c586bed5d677ba"",""shay.xml"":""b8fcfdcc1d3dd6eee4f27d4fe08c371fa264ff819fd94d755a52946f5e927790"",""ssan.xml"":""b324669374b2227118e7ed593c0c3c8294e39c5f9b71379b7ec7e74a60b249c9"",""ucty.xml"":""4e7f58677c333f2219c14e1feb6a2d8c72f12d28657eb273329b9a34cd1e3643"",""warm.xml"":""cc4fb8f12bce335d5c7249af1cecc3c0d6fd9123918b23eec59fb224dc95f06a"",""wcrk.xml"":""c97226ff8052be7124551d8da591c355a73d7e5aad2599590e18e71fcccd69c4"",""wdub.xml"":""4166fe78f9c5b7c026b6c8f0762de9a9cc9a51ec8a4e4f30ba7a65be6c199ebf"",""woak.xml"":""d8e8a60da3122377d674ff645ca6431855284f137dd5d49eca3ed938b8cb9238""}",1f31a1b84341ff14a96598e02bbe5b2254a9c21cf9088a3027791f5261d492c0,known_bus_bridge_or_major_disruption_context,False
bart_live_20260912_192803,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260912_192803,2026-09-12T19:28:03-07:00,,False,False,0,0,0,0,72,,,,,,,,{},e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,missing_gtfs_rt_trip_updates|missing_alerts|missing_etd_boards|incomplete_etd_station_set,False
bart_live_20260912_192815,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260912_192815,2026-09-12T19:28:15-07:00,2026-09-13T02:28:14+00:00,True,True,49,58,632,3,72,07:28:02 PM PDT|07:28:02 PM PDT|07:28:02 PM PDT,1.0,3.0,12.0,3.0,e4d646f6e45d8b2fe67ea0132baf45bdc0873de7ec07469d52db58395cad0081,adaf3a39b68c632f3cc01c1b552498207be421b927f38f89bf3826207aec0639,"{""12th.xml"":""c2a4443ab8206ac2e88f189d32fa290e443f09d41fbaaad327ce1b7dba77fce2"",""16th.xml"":""3bc05f611140081eccba379f669c8a77541a5c26c7c27ad06d3f2b095a90373a"",""19th.xml"":""9e1253d45cb8479c36371ceaa833decfd2bfce82986082fa41e9151705e6988e"",""24th.xml"":""6d51d002c6b5256557f27d4ebfa70a14bdb7ac8d46aa43c5023b44cfd20be841"",""antc.xml"":""a2516199c18788173e1b516366940c242f7919f8f890afc67ed7192643bd8bc7"",""ashb.xml"":""8f9136374e60bc87f545029b718dad86a3ca2f0aceb92df3ee0811ca78f11877"",""balb.xml"":""c4ff4e4cfe5994abafa9ceb4615a3165809c70ef65ed80e1184197baa8231ebd"",""bayf.xml"":""9886040877d7b49ec77e7110900450f3ca4c7dba5c9b844855e674fbd3b91663"",""bery.xml"":""ade59250e139fba2348742cd6546f396d40be634e9110f822e7fa959fe0092c1"",""cast.xml"":""59e66c8c0082cd30a00e2d19b7041c6e2f06fccee8c633f53ac8acdb550457ea"",""civc.xml"":""2f2401d6b1e62bbd71ba245991882ee92883816a975223adde382f309ecc554f"",""colm.xml"":""fb96028df3cdd07bf337148c6ae733b80cb40cedb6a7ac17b125524d598b653f"",""cols.xml"":""7687857faa81525a927f2ae121d087b732c26470434f72f847862ff7046bd1c6"",""conc.xml"":""12178aa38e41fd822f0eb70cadf0d5cd5c7e0234477ed2da00db30a189cafca5"",""daly.xml"":""12e70f66c4e2d1359e40c2bb961abe3a89709fe2299235d04291b904c0419a4d"",""dbrk.xml"":""dc962b69358476630984a280de7445a12de42b9b4e3b9df27762b1e78deb738b"",""deln.xml"":""c827c31d9b04a17b1ac3a556cd16e535d5f80d31d05616400c6036605acb49d7"",""dubl.xml"":""a571c8589c10d0c6cda420274af6977be9c6fedd6f7a4eeffdfd7c30330b4af4"",""embr.xml"":""b7f58dbea65b1b3d35aeca4c7396b96fcfe2aaec0f0ba3d9570d52fcf85ed9bd"",""frmt.xml"":""a8388401339bf00856aa91fee865b06fa34eed76dea51ed62f30035e0d1e370c"",""ftvl.xml"":""dbc68b10a2cc23cb542218c0d68e9bfb0d39b07990aec34e0f1635dd37348ab9"",""glen.xml"":""9a1a48eca6bdabce64668ea3899e93da10957bb6e97e4d5d18c0ff2e572328d9"",""hayw.xml"":""1f5e9face699cffc44c045217f079573ad9677365a8b03df998a65a64041db41"",""lafy.xml"":""661e67646f665acd71c62ee71cf55066ead8d4aceb18fd95ba2b3687a590feee"",""lake.xml"":""03074b19dfdc19493e5820f270dcc9453fddab21ce6c5fe7b883404b369ed86c"",""mcar.xml"":""58ccb4d1c4351fd4aca29eab7f585a383cc7f3fa558d01291143ab73a2dcce4b"",""mlbr.xml"":""4183dcf3437c8fd7b7b6dc0fcfa35ec269473d93af8f52e87d1e6669b6114429"",""mlpt.xml"":""12c09666ee6ffe8126ca0e1c2ea4f379a3d110127e1c1b13ba14032a56e93a48"",""mont.xml"":""79b9dd32c84210fe120c1a361857f4ac0b65cd5ea9065cffbaa71c5200d5c02e"",""nbrk.xml"":""558ff19f878175873328a2de679d71be70daed573ba2206add1cf6652808f3e1"",""ncon.xml"":""46b5863e80cfa7786b7bf5c67f5ce43f3c8037e5887379f3329d9a7e02392a8e"",""orin.xml"":""97c7fd83f3941d87e54183823c49ccab29f9ba6d2c4ad618e771778886972a3f"",""pctr.xml"":""02c19dd1ef7dfb65b7f7df03e6e9f1475b67889694174e128dcb03ead651b6f5"",""phil.xml"":""d817cba79170849fd4af84b1b41a7bcb59db438afa2fa8a7fe8a2a57174d5007"",""pitt.xml"":""992152c690902c1451d817d84dba644abc81678c90c7161e5771ba5d4cb822e3"",""plza.xml"":""f571e2d3c3b7bc1646b714c0e5d96a2b14664473019ec08406ade264da7bb8f0"",""powl.xml"":""0551de18a522939e01e4af372fc8d2c8e7175449a484313d0278dd6bb3d9edc2"",""rich.xml"":""81a47ee4b3ac355b9aae166f66752a7fbe58cf230dcf365fda4967f188464743"",""rock.xml"":""04546b34756101d05f66de2f7395a687d2b765900ac14d5c71d43cceaceddf68"",""sanl.xml"":""9bf2ca54fe8ad0587126228d1fcaa4eb3b26299fee0d98167da63ebee965d536"",""sbrn.xml"":""25b6337f655d999f5c3b89480878b471ae1f5081f0c2a0e5bbe4c4f6943a2493"",""sfia.xml"":""cae5fdf280cd144581edb223d93ce172f9a23cc12ef421ab581021ed98261eda"",""shay.xml"":""df38bf9d33064b950d031cef35c27fdb7a47621a4dda223cbb7c1de4d7212694"",""ssan.xml"":""15c83349b47493e6352835f9af162a33ba295330972ec9882aae43a0fccd9bb1"",""ucty.xml"":""210b0ac5fdaf1efeaa1b77a2551537fdd7c23fa5cdcee35ae1aaf18c55e005cf"",""warm.xml"":""9862ed00095e354b41d9ad188a89bc4257f1a56e492a0cc986df8408d078e8a3"",""wcrk.xml"":""0933a31273f44e12b75e406d5786c1242fee0a0af53cc13e42688a05ffe5e53f"",""wdub.xml"":""ed23cd3aa73771c87ec780e2af57174058c63f3741f44a12d6a96c273434ea70"",""woak.xml"":""f1557bfa673a84df5f412078e364f4acaec7e6d6365d4bf71a330581cd2ac471""}",063e3505c792db60bab232c9f8dfc514f6712bb39c3a246fbe7d3136be7d6f0b,known_bus_bridge_or_major_disruption_context,False
bart_live_20260913_182420,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_182420,2026-09-13T18:24:20-07:00,,False,False,0,0,0,0,72,,,,,,,,{},e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,missing_gtfs_rt_trip_updates|missing_alerts|missing_etd_boards|incomplete_etd_station_set,False
