capture_id,service_date,service_date_source,service_date_conflict,source_path,feed_timestamp,entity_id,trip_id,route_id,schedule_relationship,start_date,start_time,stop_time_update_count,missing_stop_sequence_count,first_stop_id,last_stop_id,first_station,last_station,origin_event_time,is_numeric_600_799_entity,is_numeric_600_799_trip,has_route_id,static_trip_exists,static_line,static_terminal,ends_before_static_terminal,has_partial_stop_list,origin_prediction_stale,duplicate_trip_id_in_feed,association_status,association_confidence,association_method,association_evidence,candidate_trip_ids,candidate_entity_ids,rejected_candidate_ids,static_identity_status,counterpart_status
bart_live_20260911_161720,2026-09-11,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260911_161720\trip_updates.pb,2026-09-11T23:17:20+00:00,1965197,1965197,,SCHEDULED,,,21,21,C50-2,W30-1,PHIL,SBRN,2026-09-11T23:22:03+00:00,False,False,False,True,Yellow,SFIA,True,True,False,False,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965197""]",[],[],exact,not_applicable
bart_live_20260911_161720,2026-09-11,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260911_161720\trip_updates.pb,2026-09-11T23:17:20+00:00,1965198,1965198,,SCHEDULED,,,24,24,C80-2,W30-1,PITT,SBRN,2026-09-11T23:26:39+00:00,False,False,False,True,Yellow,SFIA,True,True,False,False,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965198""]",[],[],exact,not_applicable
bart_live_20260911_161720,2026-09-11,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260911_161720\trip_updates.pb,2026-09-11T23:17:20+00:00,1965199,1965199,,SCHEDULED,,,24,24,C80-2,W30-1,PITT,SBRN,2026-09-11T23:46:39+00:00,False,False,False,True,Yellow,SFIA,True,True,False,False,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965199""]",[],[],exact,not_applicable
bart_live_20260911_161720,2026-09-11,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260911_161720\trip_updates.pb,2026-09-11T23:17:20+00:00,1965271,1965271,,SCHEDULED,,,5,5,C40-1,C80-1,WCRK,PITT,2026-09-11T23:19:02+00:00,False,False,False,True,Yellow,ANTC,True,True,False,False,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965271""]",[],[],exact,not_applicable
bart_live_20260911_161720,2026-09-11,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260911_161720\trip_updates.pb,2026-09-11T23:17:20+00:00,1965272,1965272,,SCHEDULED,,,9,9,K30-3,C80-1,MCAR,PITT,2026-09-11T23:20:22+00:00,False,False,False,True,Yellow,ANTC,True,True,False,False,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965272""]",[],[],exact,not_applicable
bart_live_20260911_161720,2026-09-11,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260911_161720\trip_updates.pb,2026-09-11T23:17:20+00:00,1965273,1965273,,SCHEDULED,,,17,17,M50-2,C80-1,16TH,PITT,2026-09-11T23:18:05+00:00,False,False,False,True,Yellow,ANTC,True,True,False,False,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965273""]",[],[],exact,not_applicable
bart_live_20260911_161720,2026-09-11,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260911_161720\trip_updates.pb,2026-09-11T23:17:20+00:00,1965274,1965274,,SCHEDULED,,,22,22,W10-2,C80-1,COLM,PITT,2026-09-11T23:20:06+00:00,False,False,False,True,Yellow,ANTC,True,True,False,False,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965274""]",[],[],exact,not_applicable
bart_live_20260911_161720,2026-09-11,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260911_161720\trip_updates.pb,2026-09-11T23:17:20+00:00,1965275,1965275,,SCHEDULED,,,25,25,Y10-1,C80-1,SFIA,PITT,2026-09-11T23:29:18+00:00,False,False,False,True,Yellow,ANTC,True,True,False,False,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965275""]",[],[],exact,not_applicable
bart_live_20260911_161720,2026-09-11,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260911_161720\trip_updates.pb,2026-09-11T23:17:20+00:00,1965276,1965276,,SCHEDULED,,,25,25,Y10-1,C80-1,SFIA,PITT,2026-09-11T23:49:18+00:00,False,False,False,True,Yellow,ANTC,True,True,False,False,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965276""]",[],[],exact,not_applicable
bart_live_20260911_161720,2026-09-11,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260911_161720\trip_updates.pb,2026-09-11T23:17:20+00:00,1965301,1965301,,SCHEDULED,,,1,1,C70-1,C70-1,NCON,NCON,2026-09-11T23:20:29+00:00,False,False,False,True,Yellow,PITT,True,True,False,False,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965301""]",[],[],exact,not_applicable
