capture_id,service_date,service_date_source,service_date_conflict,source_path,feed_timestamp,entity_id,trip_id,route_id,schedule_relationship,stop_id,station,platform_suffix,stop_sequence,stop_relationship,arrival_time,departure_time,event_time,arrival_delay_seconds,departure_delay_seconds,delay_only,has_platform_but_no_station
bart_live_20260911_161720,2026-09-11,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260911_161720\trip_updates.pb,2026-09-11T23:17:20+00:00,1965562,1965562,,SCHEDULED,A90-1,FRMT,1,,SCHEDULED,2026-09-11T23:28:34+00:00,2026-09-11T23:28:52+00:00,2026-09-11T23:28:52+00:00,217,217,False,False
bart_live_20260911_161720,2026-09-11,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260911_161720\trip_updates.pb,2026-09-11T23:17:20+00:00,1965562,1965562,,SCHEDULED,S20-1,WARM,1,,SCHEDULED,2026-09-11T23:34:16+00:00,2026-09-11T23:34:34+00:00,2026-09-11T23:34:34+00:00,183,183,False,False
bart_live_20260911_161720,2026-09-11,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260911_161720\trip_updates.pb,2026-09-11T23:17:20+00:00,1965562,1965562,,SCHEDULED,S40-1,MLPT,1,,SCHEDULED,2026-09-11T23:40:51+00:00,2026-09-11T23:41:12+00:00,2026-09-11T23:41:12+00:00,117,117,False,False
bart_live_20260911_161720,2026-09-11,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260911_161720\trip_updates.pb,2026-09-11T23:17:20+00:00,1965563,1965563,,SCHEDULED,A20-1,FTVL,1,,SCHEDULED,2026-09-11T23:17:01+00:00,2026-09-11T23:17:19+00:00,2026-09-11T23:17:19+00:00,95,95,False,False
bart_live_20260911_161720,2026-09-11,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260911_161720\trip_updates.pb,2026-09-11T23:17:20+00:00,1965563,1965563,,SCHEDULED,A30-1,COLS,1,,SCHEDULED,2026-09-11T23:19:39+00:00,2026-09-11T23:19:57+00:00,2026-09-11T23:19:57+00:00,62,62,False,False
bart_live_20260911_161720,2026-09-11,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260911_161720\trip_updates.pb,2026-09-11T23:17:20+00:00,1965563,1965563,,SCHEDULED,A40-1,SANL,1,,SCHEDULED,2026-09-11T23:23:46+00:00,2026-09-11T23:24:04+00:00,2026-09-11T23:24:04+00:00,63,63,False,False
bart_live_20260911_161720,2026-09-11,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260911_161720\trip_updates.pb,2026-09-11T23:17:20+00:00,1965563,1965563,,SCHEDULED,A50-1,BAYF,1,,SCHEDULED,2026-09-11T23:27:00+00:00,2026-09-11T23:27:25+00:00,2026-09-11T23:27:25+00:00,32,32,False,False
bart_live_20260911_161720,2026-09-11,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260911_161720\trip_updates.pb,2026-09-11T23:17:20+00:00,1965563,1965563,,SCHEDULED,A60-1,HAYW,1,,SCHEDULED,2026-09-11T23:31:32+00:00,2026-09-11T23:31:50+00:00,2026-09-11T23:31:50+00:00,35,35,False,False
bart_live_20260911_161720,2026-09-11,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260911_161720\trip_updates.pb,2026-09-11T23:17:20+00:00,1965563,1965563,,SCHEDULED,A70-1,SHAY,1,,SCHEDULED,2026-09-11T23:35:11+00:00,2026-09-11T23:35:29+00:00,2026-09-11T23:35:29+00:00,0,0,False,False
bart_live_20260911_161720,2026-09-11,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260911_161720\trip_updates.pb,2026-09-11T23:17:20+00:00,1965563,1965563,,SCHEDULED,A80-1,UCTY,1,,SCHEDULED,2026-09-11T23:40:35+00:00,2026-09-11T23:40:53+00:00,2026-09-11T23:40:53+00:00,0,0,False,False
bart_live_20260911_161720,2026-09-11,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260911_161720\trip_updates.pb,2026-09-11T23:17:20+00:00,1965563,1965563,,SCHEDULED,A90-1,FRMT,1,,SCHEDULED,2026-09-11T23:44:57+00:00,2026-09-11T23:45:15+00:00,2026-09-11T23:45:15+00:00,0,0,False,False
bart_live_20260911_161720,2026-09-11,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260911_161720\trip_updates.pb,2026-09-11T23:17:20+00:00,1965563,1965563,,SCHEDULED,S20-1,WARM,1,,SCHEDULED,2026-09-11T23:51:13+00:00,2026-09-11T23:51:31+00:00,2026-09-11T23:51:31+00:00,0,0,False,False
bart_live_20260911_161720,2026-09-11,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260911_161720\trip_updates.pb,2026-09-11T23:17:20+00:00,1965563,1965563,,SCHEDULED,S40-1,MLPT,1,,SCHEDULED,2026-09-11T23:58:54+00:00,2026-09-11T23:59:42+00:00,2026-09-11T23:59:42+00:00,0,0,False,False
bart_live_20260911_161720,2026-09-11,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260911_161720\trip_updates.pb,2026-09-11T23:17:20+00:00,1965564,1965564,,SCHEDULED,M30-2,POWL,2,,SCHEDULED,2026-09-11T23:17:27+00:00,2026-09-11T23:17:49+00:00,2026-09-11T23:17:49+00:00,144,144,False,False
