pdf_path,pdf_sha256,page,service_kind,direction,row_id,row_y,station,time_text,seconds_after_midnight
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,1,65.2,PITT,4:57 AM,17820
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,1,65.2,NCON,5:04 AM,18240
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,1,65.2,CONC,5:07 AM,18420
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,1,65.2,PHIL,5:13 AM,18780
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,1,65.2,WCRK,5:15 AM,18900
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,1,65.2,LAFY,5:20 AM,19200
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,1,65.2,ORIN,5:25 AM,19500
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,1,65.2,ROCK,5:31 AM,19860
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,1,65.2,MCAR,5:34 AM,20040
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,1,65.2,19TH,5:38 AM,20280
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,1,65.2,12TH,5:40 AM,20400
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,1,65.2,WOAK,5:45 AM,20700
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,1,65.2,EMBR,5:52 AM,21120
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,1,65.2,MONT,5:53 AM,21180
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,1,65.2,POWL,5:55 AM,21300
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,1,65.2,CIVC,5:57 AM,21420
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,1,65.2,16TH,5:59 AM,21540
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,1,65.2,24TH,6:01 AM,21660
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,1,65.2,GLEN,6:04 AM,21840
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,1,65.2,BALB,6:06 AM,21960
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,1,65.2,DALY,6:10 AM,22200
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,1,65.2,COLM,6:14 AM,22440
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,1,65.2,SSAN,6:17 AM,22620
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,1,65.2,SBRN,6:21 AM,22860
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,1,65.2,SFIA_ARR,6:25 AM,23100
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,26,70.8,ANTC,4:50 AM,17400
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,26,70.8,PCTR,4:58 AM,17880
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,26,70.8,PITT,5:06 AM,18360
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,26,70.8,NCON,5:12 AM,18720
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,26,70.8,CONC,5:16 AM,18960
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,26,70.8,PHIL,5:21 AM,19260
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,26,70.8,WCRK,5:24 AM,19440
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,26,70.8,LAFY,5:29 AM,19740
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,26,70.8,ORIN,5:34 AM,20040
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,26,70.8,ROCK,5:39 AM,20340
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,26,70.8,MCAR,5:43 AM,20580
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,26,70.8,19TH,5:47 AM,20820
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,26,70.8,12TH,5:49 AM,20940
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,26,70.8,WOAK,5:53 AM,21180
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,26,70.8,EMBR,6:00 AM,21600
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,26,70.8,MONT,6:02 AM,21720
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,26,70.8,POWL,6:03 AM,21780
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,26,70.8,CIVC,6:05 AM,21900
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,26,70.8,16TH,6:07 AM,22020
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,26,70.8,24TH,6:09 AM,22140
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,26,70.8,GLEN,6:12 AM,22320
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,26,70.8,BALB,6:14 AM,22440
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,26,70.8,DALY,6:19 AM,22740
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,26,70.8,COLM,6:23 AM,22980
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,26,70.8,SSAN,6:26 AM,23160
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,26,70.8,SBRN,6:29 AM,23340
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,26,70.8,SFIA_ARR,6:34 AM,23640
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,53,73.0,CONC,4:47 AM,17220
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,53,73.0,PHIL,4:53 AM,17580
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,53,73.0,WCRK,4:55 AM,17700
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,53,73.0,LAFY,5:00 AM,18000
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,53,73.0,ORIN,5:05 AM,18300
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,53,73.0,ROCK,5:11 AM,18660
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,53,73.0,MCAR,5:14 AM,18840
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,53,73.0,19TH,5:18 AM,19080
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,53,73.0,12TH,5:20 AM,19200
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,53,73.0,WOAK,5:25 AM,19500
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,53,73.0,EMBR,5:32 AM,19920
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,53,73.0,MONT,5:33 AM,19980
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,53,73.0,POWL,5:35 AM,20100
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,53,73.0,CIVC,5:37 AM,20220
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,53,73.0,16TH,5:39 AM,20340
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,53,73.0,24TH,5:41 AM,20460
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,53,73.0,GLEN,5:44 AM,20640
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,53,73.0,BALB,5:46 AM,20760
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,53,73.0,DALY,5:50 AM,21000
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,53,73.0,COLM,5:54 AM,21240
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,53,73.0,SSAN,5:57 AM,21420
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,53,73.0,SBRN,6:01 AM,21660
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,53,73.0,SFIA_ARR,6:05 AM,21900
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,76,76.4,PITT,5:17 AM,19020
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,76,76.4,NCON,5:24 AM,19440
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,76,76.4,CONC,5:27 AM,19620
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,76,76.4,PHIL,5:33 AM,19980
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,76,76.4,WCRK,5:35 AM,20100
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,76,76.4,LAFY,5:40 AM,20400
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,76,76.4,ORIN,5:45 AM,20700
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,76,76.4,ROCK,5:51 AM,21060
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,76,76.4,MCAR,5:54 AM,21240
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,76,76.4,19TH,5:58 AM,21480
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,76,76.4,12TH,6:00 AM,21600
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,76,76.4,WOAK,6:05 AM,21900
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,76,76.4,EMBR,6:12 AM,22320
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,76,76.4,MONT,6:13 AM,22380
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,76,76.4,POWL,6:15 AM,22500
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,76,76.4,CIVC,6:17 AM,22620
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,76,76.4,16TH,6:19 AM,22740
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,76,76.4,24TH,6:21 AM,22860
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,76,76.4,GLEN,6:24 AM,23040
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,76,76.4,BALB,6:26 AM,23160
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,76,76.4,DALY,6:30 AM,23400
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,76,76.4,COLM,6:34 AM,23640
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,76,76.4,SSAN,6:37 AM,23820
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,76,76.4,SBRN,6:41 AM,24060
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,76,76.4,SFIA_ARR,6:45 AM,24300
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,101,78.6,CONC,4:56 AM,17760
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,101,78.6,PHIL,5:01 AM,18060
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,101,78.6,WCRK,5:04 AM,18240
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,101,78.6,LAFY,5:09 AM,18540
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,101,78.6,ORIN,5:14 AM,18840
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,101,78.6,ROCK,5:19 AM,19140
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,101,78.6,MCAR,5:23 AM,19380
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,101,78.6,19TH,5:27 AM,19620
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,101,78.6,12TH,5:29 AM,19740
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,101,78.6,WOAK,5:33 AM,19980
C:\Users\Igor\StudioProjects\BartRunnerAndroid\docs\bart_data_audit\schedule_pdfs\yellow_weekday.pdf,0d109cfefdd96b42042b58d381e4619cb851957a542cc37b218e285902904060,1,weekday,S,101,78.6,EMBR,5:40 AM,20400
