capture_id,source_path,request_time,station,prediction_count
bart_live_20260912_192815,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260912_192815\etd\12th.xml,2026-09-12T19:28:02-07:00,12TH,16
bart_live_20260912_192815,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260912_192815\etd\16th.xml,2026-09-12T19:28:02-07:00,16TH,21
bart_live_20260912_192815,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260912_192815\etd\19th.xml,2026-09-12T19:28:02-07:00,19TH,16
bart_live_20260912_192815,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260912_192815\etd\24th.xml,2026-09-12T19:28:02-07:00,24TH,20
bart_live_20260912_192815,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260912_192815\etd\antc.xml,2026-09-12T19:28:02-07:00,ANTC,3
bart_live_20260912_192815,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260912_192815\etd\ashb.xml,2026-09-12T19:28:02-07:00,ASHB,8
bart_live_20260912_192815,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260912_192815\etd\balb.xml,2026-09-12T19:28:03-07:00,BALB,20
bart_live_20260912_192815,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260912_192815\etd\bayf.xml,2026-09-12T19:28:02-07:00,BAYF,10
bart_live_20260912_192815,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260912_192815\etd\bery.xml,2026-09-12T19:28:02-07:00,BERY,2
bart_live_20260912_192815,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260912_192815\etd\cast.xml,2026-09-12T19:28:03-07:00,CAST,6
bart_live_20260912_192815,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260912_192815\etd\civc.xml,2026-09-12T19:28:03-07:00,CIVC,20
bart_live_20260912_192815,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260912_192815\etd\colm.xml,2026-09-12T19:28:17-07:00,COLM,15
bart_live_20260912_192815,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260912_192815\etd\cols.xml,2026-09-12T19:28:03-07:00,COLS,10
bart_live_20260912_192815,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260912_192815\etd\conc.xml,2026-09-12T19:28:03-07:00,CONC,6
bart_live_20260912_192815,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260912_192815\etd\daly.xml,2026-09-12T19:28:03-07:00,DALY,17
bart_live_20260912_192815,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260912_192815\etd\dbrk.xml,2026-09-12T19:28:03-07:00,DBRK,7
bart_live_20260912_192815,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260912_192815\etd\deln.xml,2026-09-12T19:28:17-07:00,DELN,7
bart_live_20260912_192815,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260912_192815\etd\dubl.xml,2026-09-12T19:28:03-07:00,DUBL,3
bart_live_20260912_192815,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260912_192815\etd\embr.xml,2026-09-12T19:28:17-07:00,EMBR,20
bart_live_20260912_192815,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260912_192815\etd\frmt.xml,2026-09-12T19:28:17-07:00,FRMT,0
bart_live_20260912_192815,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260912_192815\etd\ftvl.xml,2026-09-12T19:28:17-07:00,FTVL,13
bart_live_20260912_192815,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260912_192815\etd\glen.xml,2026-09-12T19:28:17-07:00,GLEN,20
bart_live_20260912_192815,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260912_192815\etd\hayw.xml,2026-09-12T19:28:17-07:00,HAYW,5
bart_live_20260912_192815,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260912_192815\etd\lafy.xml,2026-09-12T19:28:17-07:00,LAFY,7
bart_live_20260912_192815,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260912_192815\etd\lake.xml,2026-09-12T19:28:17-07:00,LAKE,13
bart_live_20260912_192815,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260912_192815\etd\mcar.xml,2026-09-12T19:28:17-07:00,MCAR,15
bart_live_20260912_192815,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260912_192815\etd\mlbr.xml,2026-09-12T19:28:17-07:00,MLBR,2
bart_live_20260912_192815,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260912_192815\etd\mlpt.xml,2026-09-12T19:28:17-07:00,MLPT,4
bart_live_20260912_192815,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260912_192815\etd\mont.xml,2026-09-12T19:28:17-07:00,MONT,20
bart_live_20260912_192815,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260912_192815\etd\nbrk.xml,2026-09-12T19:28:17-07:00,NBRK,7
bart_live_20260912_192815,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260912_192815\etd\ncon.xml,2026-09-12T19:28:17-07:00,NCON,6
bart_live_20260912_192815,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260912_192815\etd\orin.xml,2026-09-12T19:28:17-07:00,ORIN,7
bart_live_20260912_192815,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260912_192815\etd\pctr.xml,2026-09-12T19:28:17-07:00,PCTR,6
bart_live_20260912_192815,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260912_192815\etd\phil.xml,2026-09-12T19:28:17-07:00,PHIL,6
bart_live_20260912_192815,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260912_192815\etd\pitt.xml,2026-09-12T19:28:17-07:00,PITT,5
bart_live_20260912_192815,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260912_192815\etd\plza.xml,2026-09-12T19:28:17-07:00,PLZA,7
bart_live_20260912_192815,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260912_192815\etd\powl.xml,2026-09-12T19:28:17-07:00,POWL,20
bart_live_20260912_192815,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260912_192815\etd\rich.xml,2026-09-12T19:28:17-07:00,RICH,3
bart_live_20260912_192815,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260912_192815\etd\rock.xml,2026-09-12T19:28:17-07:00,ROCK,7
bart_live_20260912_192815,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260912_192815\etd\sanl.xml,2026-09-12T19:28:17-07:00,SANL,10
bart_live_20260912_192815,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260912_192815\etd\sbrn.xml,2026-09-12T19:28:17-07:00,SBRN,14
bart_live_20260912_192815,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260912_192815\etd\sfia.xml,2026-09-12T19:28:17-07:00,SFIA,7
bart_live_20260912_192815,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260912_192815\etd\shay.xml,2026-09-12T19:28:17-07:00,SHAY,5
bart_live_20260912_192815,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260912_192815\etd\ssan.xml,2026-09-12T19:28:17-07:00,SSAN,14
bart_live_20260912_192815,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260912_192815\etd\ucty.xml,2026-09-12T19:28:17-07:00,UCTY,3
bart_live_20260912_192815,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260912_192815\etd\warm.xml,2026-09-12T19:28:17-07:00,WARM,2
bart_live_20260912_192815,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260912_192815\etd\wcrk.xml,2026-09-12T19:28:17-07:00,WCRK,6
bart_live_20260912_192815,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260912_192815\etd\wdub.xml,2026-09-12T19:28:17-07:00,WDUB,6
bart_live_20260912_192815,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260912_192815\etd\woak.xml,2026-09-12T19:28:17-07:00,WOAK,19
bart_live_20260913_182435,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_182435\etd\12th.xml,2026-09-13T18:24:32-07:00,12TH,15
bart_live_20260913_182435,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_182435\etd\16th.xml,2026-09-13T18:24:33-07:00,16TH,18
bart_live_20260913_182435,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_182435\etd\19th.xml,2026-09-13T18:24:33-07:00,19TH,15
bart_live_20260913_182435,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_182435\etd\24th.xml,2026-09-13T18:24:32-07:00,24TH,18
bart_live_20260913_182435,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_182435\etd\antc.xml,2026-09-13T18:24:32-07:00,ANTC,3
bart_live_20260913_182435,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_182435\etd\ashb.xml,2026-09-13T18:24:32-07:00,ASHB,9
bart_live_20260913_182435,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_182435\etd\balb.xml,2026-09-13T18:24:33-07:00,BALB,17
bart_live_20260913_182435,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_182435\etd\bayf.xml,2026-09-13T18:24:33-07:00,BAYF,12
bart_live_20260913_182435,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_182435\etd\bery.xml,2026-09-13T18:24:32-07:00,BERY,2
bart_live_20260913_182435,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_182435\etd\cast.xml,2026-09-13T18:24:33-07:00,CAST,6
bart_live_20260913_182435,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_182435\etd\civc.xml,2026-09-13T18:24:32-07:00,CIVC,18
bart_live_20260913_182435,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_182435\etd\colm.xml,2026-09-13T18:24:33-07:00,COLM,11
bart_live_20260913_182435,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_182435\etd\cols.xml,2026-09-13T18:24:32-07:00,COLS,12
bart_live_20260913_182435,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_182435\etd\conc.xml,2026-09-13T18:24:32-07:00,CONC,6
bart_live_20260913_182435,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_182435\etd\daly.xml,2026-09-13T18:24:32-07:00,DALY,14
bart_live_20260913_182435,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_182435\etd\dbrk.xml,2026-09-13T18:24:32-07:00,DBRK,9
bart_live_20260913_182435,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_182435\etd\deln.xml,2026-09-13T18:24:32-07:00,DELN,8
bart_live_20260913_182435,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_182435\etd\dubl.xml,2026-09-13T18:24:33-07:00,DUBL,3
bart_live_20260913_182435,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_182435\etd\embr.xml,2026-09-13T18:24:33-07:00,EMBR,18
bart_live_20260913_182435,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_182435\etd\frmt.xml,2026-09-13T18:24:32-07:00,FRMT,0
bart_live_20260913_182435,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_182435\etd\ftvl.xml,2026-09-13T18:24:33-07:00,FTVL,12
bart_live_20260913_182435,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_182435\etd\glen.xml,2026-09-13T18:24:32-07:00,GLEN,17
bart_live_20260913_182435,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_182435\etd\hayw.xml,2026-09-13T18:24:33-07:00,HAYW,6
bart_live_20260913_182435,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_182435\etd\lafy.xml,2026-09-13T18:24:33-07:00,LAFY,6
bart_live_20260913_182435,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_182435\etd\lake.xml,2026-09-13T18:24:33-07:00,LAKE,12
bart_live_20260913_182435,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_182435\etd\mcar.xml,2026-09-13T18:24:33-07:00,MCAR,15
bart_live_20260913_182435,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_182435\etd\mlbr.xml,2026-09-13T18:24:32-07:00,MLBR,2
bart_live_20260913_182435,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_182435\etd\mlpt.xml,2026-09-13T18:24:32-07:00,MLPT,4
bart_live_20260913_182435,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_182435\etd\mont.xml,2026-09-13T18:24:33-07:00,MONT,18
bart_live_20260913_182435,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_182435\etd\nbrk.xml,2026-09-13T18:24:33-07:00,NBRK,8
bart_live_20260913_182435,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_182435\etd\ncon.xml,2026-09-13T18:24:33-07:00,NCON,6
bart_live_20260913_182435,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_182435\etd\orin.xml,2026-09-13T18:24:33-07:00,ORIN,6
bart_live_20260913_182435,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_182435\etd\pctr.xml,2026-09-13T18:24:33-07:00,PCTR,6
bart_live_20260913_182435,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_182435\etd\phil.xml,2026-09-13T18:24:33-07:00,PHIL,6
bart_live_20260913_182435,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_182435\etd\pitt.xml,2026-09-13T18:24:33-07:00,PITT,6
bart_live_20260913_182435,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_182435\etd\plza.xml,2026-09-13T18:24:32-07:00,PLZA,8
bart_live_20260913_182435,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_182435\etd\powl.xml,2026-09-13T18:24:33-07:00,POWL,18
bart_live_20260913_182435,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_182435\etd\rich.xml,2026-09-13T18:24:33-07:00,RICH,5
bart_live_20260913_182435,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_182435\etd\rock.xml,2026-09-13T18:24:33-07:00,ROCK,6
bart_live_20260913_182435,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_182435\etd\sanl.xml,2026-09-13T18:24:32-07:00,SANL,12
bart_live_20260913_182435,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_182435\etd\sbrn.xml,2026-09-13T18:24:32-07:00,SBRN,10
bart_live_20260913_182435,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_182435\etd\sfia.xml,2026-09-13T18:24:33-07:00,SFIA,7
bart_live_20260913_182435,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_182435\etd\shay.xml,2026-09-13T18:24:32-07:00,SHAY,6
bart_live_20260913_182435,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_182435\etd\ssan.xml,2026-09-13T18:24:33-07:00,SSAN,11
bart_live_20260913_182435,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_182435\etd\ucty.xml,2026-09-13T18:24:32-07:00,UCTY,2
bart_live_20260913_182435,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_182435\etd\warm.xml,2026-09-13T18:24:32-07:00,WARM,2
bart_live_20260913_182435,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_182435\etd\wcrk.xml,2026-09-13T18:24:33-07:00,WCRK,6
bart_live_20260913_182435,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_182435\etd\wdub.xml,2026-09-13T18:24:33-07:00,WDUB,6
bart_live_20260913_182435,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_182435\etd\woak.xml,2026-09-13T18:24:33-07:00,WOAK,18
bart_live_20260913_201652,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_201652\etd\12th.xml,2026-09-13T20:16:47-07:00,12TH,12
bart_live_20260913_201652,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_201652\etd\16th.xml,2026-09-13T20:16:47-07:00,16TH,15
bart_live_20260913_201652,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_201652\etd\19th.xml,2026-09-13T20:16:47-07:00,19TH,12
bart_live_20260913_201652,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_201652\etd\24th.xml,2026-09-13T20:16:48-07:00,24TH,16
bart_live_20260913_201652,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_201652\etd\antc.xml,2026-09-13T20:16:47-07:00,ANTC,3
bart_live_20260913_201652,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_201652\etd\ashb.xml,2026-09-13T20:16:48-07:00,ASHB,6
bart_live_20260913_201652,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_201652\etd\balb.xml,2026-09-13T20:16:47-07:00,BALB,16
bart_live_20260913_201652,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_201652\etd\bayf.xml,2026-09-13T20:16:48-07:00,BAYF,12
bart_live_20260913_201652,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_201652\etd\bery.xml,2026-09-13T20:16:48-07:00,BERY,2
bart_live_20260913_201652,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_201652\etd\cast.xml,2026-09-13T20:16:48-07:00,CAST,6
bart_live_20260913_201652,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_201652\etd\civc.xml,2026-09-13T20:16:48-07:00,CIVC,15
bart_live_20260913_201652,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_201652\etd\colm.xml,2026-09-13T20:16:47-07:00,COLM,11
bart_live_20260913_201652,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_201652\etd\cols.xml,2026-09-13T20:16:47-07:00,COLS,12
bart_live_20260913_201652,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_201652\etd\conc.xml,2026-09-13T20:16:48-07:00,CONC,6
bart_live_20260913_201652,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_201652\etd\daly.xml,2026-09-13T20:16:48-07:00,DALY,13
bart_live_20260913_201652,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_201652\etd\dbrk.xml,2026-09-13T20:16:48-07:00,DBRK,6
bart_live_20260913_201652,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_201652\etd\deln.xml,2026-09-13T20:16:47-07:00,DELN,5
bart_live_20260913_201652,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_201652\etd\dubl.xml,2026-09-13T20:16:47-07:00,DUBL,2
bart_live_20260913_201652,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_201652\etd\embr.xml,2026-09-13T20:16:47-07:00,EMBR,15
bart_live_20260913_201652,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_201652\etd\frmt.xml,2026-09-13T20:16:48-07:00,FRMT,0
bart_live_20260913_201652,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_201652\etd\ftvl.xml,2026-09-13T20:16:48-07:00,FTVL,12
bart_live_20260913_201652,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_201652\etd\glen.xml,2026-09-13T20:16:48-07:00,GLEN,16
bart_live_20260913_201652,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_201652\etd\hayw.xml,2026-09-13T20:16:48-07:00,HAYW,6
bart_live_20260913_201652,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_201652\etd\lafy.xml,2026-09-13T20:16:48-07:00,LAFY,6
bart_live_20260913_201652,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_201652\etd\lake.xml,2026-09-13T20:16:48-07:00,LAKE,12
bart_live_20260913_201652,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_201652\etd\mcar.xml,2026-09-13T20:16:47-07:00,MCAR,12
bart_live_20260913_201652,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_201652\etd\mlbr.xml,2026-09-13T20:16:48-07:00,MLBR,3
bart_live_20260913_201652,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_201652\etd\mlpt.xml,2026-09-13T20:16:48-07:00,MLPT,6
bart_live_20260913_201652,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_201652\etd\mont.xml,2026-09-13T20:16:48-07:00,MONT,15
bart_live_20260913_201652,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_201652\etd\nbrk.xml,2026-09-13T20:16:48-07:00,NBRK,5
bart_live_20260913_201652,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_201652\etd\ncon.xml,2026-09-13T20:16:48-07:00,NCON,5
bart_live_20260913_201652,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_201652\etd\orin.xml,2026-09-13T20:16:47-07:00,ORIN,6
bart_live_20260913_201652,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_201652\etd\pctr.xml,2026-09-13T20:16:48-07:00,PCTR,6
bart_live_20260913_201652,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_201652\etd\phil.xml,2026-09-13T20:16:47-07:00,PHIL,6
bart_live_20260913_201652,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_201652\etd\pitt.xml,2026-09-13T20:16:47-07:00,PITT,5
bart_live_20260913_201652,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_201652\etd\plza.xml,2026-09-13T20:16:47-07:00,PLZA,5
bart_live_20260913_201652,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_201652\etd\powl.xml,2026-09-13T20:16:47-07:00,POWL,15
bart_live_20260913_201652,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_201652\etd\rich.xml,2026-09-13T20:16:48-07:00,RICH,2
bart_live_20260913_201652,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_201652\etd\rock.xml,2026-09-13T20:16:48-07:00,ROCK,6
bart_live_20260913_201652,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_201652\etd\sanl.xml,2026-09-13T20:16:48-07:00,SANL,12
bart_live_20260913_201652,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_201652\etd\sbrn.xml,2026-09-13T20:16:48-07:00,SBRN,11
bart_live_20260913_201652,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_201652\etd\sfia.xml,2026-09-13T20:16:48-07:00,SFIA,7
bart_live_20260913_201652,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_201652\etd\shay.xml,2026-09-13T20:16:47-07:00,SHAY,6
bart_live_20260913_201652,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_201652\etd\ssan.xml,2026-09-13T20:16:47-07:00,SSAN,11
bart_live_20260913_201652,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_201652\etd\ucty.xml,2026-09-13T20:16:47-07:00,UCTY,3
bart_live_20260913_201652,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_201652\etd\warm.xml,2026-09-13T20:16:47-07:00,WARM,2
bart_live_20260913_201652,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_201652\etd\wcrk.xml,2026-09-13T20:16:48-07:00,WCRK,6
bart_live_20260913_201652,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_201652\etd\wdub.xml,2026-09-13T20:16:47-07:00,WDUB,5
bart_live_20260913_201652,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260913_201652\etd\woak.xml,2026-09-13T20:17:02-07:00,WOAK,15
